"Growth","SeaIce","age","Individual","year","SeaIce.s","Site","Latitude","Longitude"
130,1.46887218045113,105,"rsi001_SG_13_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
130,1.46887218045113,105,"rsi001_SG_13_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
130,1.46887218045113,105,"rsi001_SG_13_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
80,1.43418546365915,106,"rsi001_SG_13_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
80,1.38345864661654,107,"rsi001_SG_13_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
80,1.29523809523809,108,"rsi001_SG_13_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
130,1.20781954887218,109,"rsi001_SG_13_M",2001,-0.601378682442661,"Site6",66.9541092,-53.57883581
130,1.06526315789474,110,"rsi001_SG_13_M",2002,-0.607144839495499,"Site6",66.9541092,-53.57883581
200,1.05082706766917,111,"rsi001_SG_13_M",2003,-0.607728754133761,"Site6",66.9541092,-53.57883581
150,1.09293233082707,112,"rsi001_SG_13_M",2004,-0.606025669772163,"Site6",66.9541092,-53.57883581
80,1.18235588972431,113,"rsi001_SG_13_M",2005,-0.602408642985151,"Site6",66.9541092,-53.57883581
80,1.17453634085213,114,"rsi001_SG_13_M",2006,-0.602724930080876,"Site6",66.9541092,-53.57883581
80,1.17213032581454,115,"rsi001_SG_13_M",2007,-0.602822249187253,"Site6",66.9541092,-53.57883581
50,1.11017543859649,116,"rsi001_SG_13_M",2008,-0.605328216176461,"Site6",66.9541092,-53.57883581
50,1.06406015037594,117,"rsi001_SG_13_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
50,1.06406015037594,117,"rsi001_SG_13_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
50,1.06406015037594,117,"rsi001_SG_13_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
50,1.06406015037594,117,"rsi001_SG_13_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
80,1.00671679197995,118,"rsi001_SG_13_M",2010,-0.609512937750673,"Site6",66.9541092,-53.57883581
50,0.943759398496241,119,"rsi001_SG_13_M",2011,-0.612059454367539,"Site6",66.9541092,-53.57883581
70,0.921904761904762,120,"rsi001_SG_13_M",2012,-0.612943436250463,"Site6",66.9541092,-53.57883581
50,0.842706766917293,121,"rsi001_SG_13_M",2013,-0.616146856835374,"Site6",66.9541092,-53.57883581
70,0.874185463659148,122,"rsi001_SG_13_M",2014,-0.614873598526941,"Site6",66.9541092,-53.57883581
80,0.88,123,"rsi001_SG_13_M",2015,-0.61463841068653,"Site6",66.9541092,-53.57883581
190,2.63578947368421,46,"rsi001_SG_14_M",1983,-0.543619792807898,"Site6",66.9541092,-53.57883581
50,2.55639097744361,47,"rsi001_SG_14_M",1984,-0.54683132331834,"Site6",66.9541092,-53.57883581
160,2.38355889724311,48,"rsi001_SG_14_M",1985,-0.553822079126422,"Site6",66.9541092,-53.57883581
70,1.92200501253133,49,"rsi001_SG_14_M",1986,-0.572491127699748,"Site6",66.9541092,-53.57883581
90,1.76080200501253,50,"rsi001_SG_14_M",1987,-0.579011507827008,"Site6",66.9541092,-53.57883581
70,1.51378446115288,51,"rsi001_SG_14_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
70,1.51378446115288,51,"rsi001_SG_14_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
70,1.51378446115288,51,"rsi001_SG_14_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
70,1.51378446115288,51,"rsi001_SG_14_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
60,1.08551378446115,52,"rsi001_SG_14_M",1989,-0.606325737016826,"Site6",66.9541092,-53.57883581
60,1.10636591478697,53,"rsi001_SG_14_M",1990,-0.605482304761558,"Site6",66.9541092,-53.57883581
70,1.1083709273183,54,"rsi001_SG_14_M",1991,-0.605401205506244,"Site6",66.9541092,-53.57883581
130,1.15829573934837,55,"rsi001_SG_14_M",1992,-0.603381834048921,"Site6",66.9541092,-53.57883581
50,1.22025062656642,56,"rsi001_SG_14_M",1993,-0.600875867059713,"Site6",66.9541092,-53.57883581
70,1.12561403508772,57,"rsi001_SG_14_M",1994,-0.604703751910542,"Site6",66.9541092,-53.57883581
100,1.25954887218045,58,"rsi001_SG_14_M",1995,-0.599286321655555,"Site6",66.9541092,-53.57883581
80,1.29443609022556,59,"rsi001_SG_14_M",1996,-0.597875194613088,"Site6",66.9541092,-53.57883581
140,1.46887218045113,60,"rsi001_SG_14_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
140,1.46887218045113,60,"rsi001_SG_14_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
140,1.46887218045113,60,"rsi001_SG_14_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
140,1.46887218045113,60,"rsi001_SG_14_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
130,1.43418546365915,61,"rsi001_SG_14_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
100,1.38345864661654,62,"rsi001_SG_14_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
110,1.29523809523809,63,"rsi001_SG_14_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
110,1.20781954887218,64,"rsi001_SG_14_M",2001,-0.601378682442661,"Site6",66.9541092,-53.57883581
290,1.06526315789474,65,"rsi001_SG_14_M",2002,-0.607144839495499,"Site6",66.9541092,-53.57883581
200,1.05082706766917,66,"rsi001_SG_14_M",2003,-0.607728754133761,"Site6",66.9541092,-53.57883581
160,1.09293233082707,67,"rsi001_SG_14_M",2004,-0.606025669772163,"Site6",66.9541092,-53.57883581
200,1.18235588972431,68,"rsi001_SG_14_M",2005,-0.602408642985151,"Site6",66.9541092,-53.57883581
180,1.17453634085213,69,"rsi001_SG_14_M",2006,-0.602724930080876,"Site6",66.9541092,-53.57883581
210,1.17213032581454,70,"rsi001_SG_14_M",2007,-0.602822249187253,"Site6",66.9541092,-53.57883581
200,1.11017543859649,71,"rsi001_SG_14_M",2008,-0.605328216176461,"Site6",66.9541092,-53.57883581
160,1.06406015037594,72,"rsi001_SG_14_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
160,1.06406015037594,72,"rsi001_SG_14_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
160,1.06406015037594,72,"rsi001_SG_14_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
160,1.06406015037594,72,"rsi001_SG_14_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
230,1.00671679197995,73,"rsi001_SG_14_M",2010,-0.609512937750673,"Site6",66.9541092,-53.57883581
130,0.943759398496241,74,"rsi001_SG_14_M",2011,-0.612059454367539,"Site6",66.9541092,-53.57883581
200,0.921904761904762,75,"rsi001_SG_14_M",2012,-0.612943436250463,"Site6",66.9541092,-53.57883581
380,0.842706766917293,76,"rsi001_SG_14_M",2013,-0.616146856835374,"Site6",66.9541092,-53.57883581
170,0.874185463659148,77,"rsi001_SG_14_M",2014,-0.614873598526941,"Site6",66.9541092,-53.57883581
290,0.88,78,"rsi001_SG_14_M",2015,-0.61463841068653,"Site6",66.9541092,-53.57883581
60,2.63578947368421,33,"rsi001_SG_15_M",1983,-0.543619792807898,"Site6",66.9541092,-53.57883581
60,2.55639097744361,34,"rsi001_SG_15_M",1984,-0.54683132331834,"Site6",66.9541092,-53.57883581
60,2.38355889724311,35,"rsi001_SG_15_M",1985,-0.553822079126422,"Site6",66.9541092,-53.57883581
90,1.92200501253133,36,"rsi001_SG_15_M",1986,-0.572491127699748,"Site6",66.9541092,-53.57883581
100,1.76080200501253,37,"rsi001_SG_15_M",1987,-0.579011507827008,"Site6",66.9541092,-53.57883581
130,1.51378446115288,38,"rsi001_SG_15_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
130,1.51378446115288,38,"rsi001_SG_15_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
130,1.51378446115288,38,"rsi001_SG_15_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
130,1.51378446115288,38,"rsi001_SG_15_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
170,1.08551378446115,39,"rsi001_SG_15_M",1989,-0.606325737016826,"Site6",66.9541092,-53.57883581
120,1.10636591478697,40,"rsi001_SG_15_M",1990,-0.605482304761558,"Site6",66.9541092,-53.57883581
80,1.1083709273183,41,"rsi001_SG_15_M",1991,-0.605401205506244,"Site6",66.9541092,-53.57883581
80,1.15829573934837,42,"rsi001_SG_15_M",1992,-0.603381834048921,"Site6",66.9541092,-53.57883581
50,1.22025062656642,43,"rsi001_SG_15_M",1993,-0.600875867059713,"Site6",66.9541092,-53.57883581
70,1.12561403508772,44,"rsi001_SG_15_M",1994,-0.604703751910542,"Site6",66.9541092,-53.57883581
80,1.25954887218045,45,"rsi001_SG_15_M",1995,-0.599286321655555,"Site6",66.9541092,-53.57883581
90,1.29443609022556,46,"rsi001_SG_15_M",1996,-0.597875194613088,"Site6",66.9541092,-53.57883581
60,1.46887218045113,47,"rsi001_SG_15_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
60,1.46887218045113,47,"rsi001_SG_15_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
60,1.46887218045113,47,"rsi001_SG_15_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
60,1.46887218045113,47,"rsi001_SG_15_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
60,1.43418546365915,48,"rsi001_SG_15_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
80,1.38345864661654,49,"rsi001_SG_15_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
30,1.29523809523809,50,"rsi001_SG_15_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
60,1.20781954887218,51,"rsi001_SG_15_M",2001,-0.601378682442661,"Site6",66.9541092,-53.57883581
40,1.06526315789474,52,"rsi001_SG_15_M",2002,-0.607144839495499,"Site6",66.9541092,-53.57883581
50,1.05082706766917,53,"rsi001_SG_15_M",2003,-0.607728754133761,"Site6",66.9541092,-53.57883581
70,1.09293233082707,54,"rsi001_SG_15_M",2004,-0.606025669772163,"Site6",66.9541092,-53.57883581
50,1.18235588972431,55,"rsi001_SG_15_M",2005,-0.602408642985151,"Site6",66.9541092,-53.57883581
70,1.17453634085213,56,"rsi001_SG_15_M",2006,-0.602724930080876,"Site6",66.9541092,-53.57883581
50,1.17213032581454,57,"rsi001_SG_15_M",2007,-0.602822249187253,"Site6",66.9541092,-53.57883581
60,1.11017543859649,58,"rsi001_SG_15_M",2008,-0.605328216176461,"Site6",66.9541092,-53.57883581
50,1.06406015037594,59,"rsi001_SG_15_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
50,1.06406015037594,59,"rsi001_SG_15_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
50,1.06406015037594,59,"rsi001_SG_15_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
50,1.06406015037594,59,"rsi001_SG_15_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
80,1.00671679197995,60,"rsi001_SG_15_M",2010,-0.609512937750673,"Site6",66.9541092,-53.57883581
50,0.943759398496241,61,"rsi001_SG_15_M",2011,-0.612059454367539,"Site6",66.9541092,-53.57883581
90,0.921904761904762,62,"rsi001_SG_15_M",2012,-0.612943436250463,"Site6",66.9541092,-53.57883581
50,0.842706766917293,63,"rsi001_SG_15_M",2013,-0.616146856835374,"Site6",66.9541092,-53.57883581
40,0.874185463659148,64,"rsi001_SG_15_M",2014,-0.614873598526941,"Site6",66.9541092,-53.57883581
20,0.88,65,"rsi001_SG_15_M",2015,-0.61463841068653,"Site6",66.9541092,-53.57883581
70,2.63578947368421,22,"rsi001_SG_16_M",1983,-0.543619792807898,"Site6",66.9541092,-53.57883581
80,2.55639097744361,23,"rsi001_SG_16_M",1984,-0.54683132331834,"Site6",66.9541092,-53.57883581
80,2.38355889724311,24,"rsi001_SG_16_M",1985,-0.553822079126422,"Site6",66.9541092,-53.57883581
110,1.92200501253133,25,"rsi001_SG_16_M",1986,-0.572491127699748,"Site6",66.9541092,-53.57883581
60,1.76080200501253,26,"rsi001_SG_16_M",1987,-0.579011507827008,"Site6",66.9541092,-53.57883581
60,1.51378446115288,27,"rsi001_SG_16_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
60,1.51378446115288,27,"rsi001_SG_16_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
60,1.51378446115288,27,"rsi001_SG_16_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
60,1.51378446115288,27,"rsi001_SG_16_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
90,1.08551378446115,28,"rsi001_SG_16_M",1989,-0.606325737016826,"Site6",66.9541092,-53.57883581
50,1.10636591478697,29,"rsi001_SG_16_M",1990,-0.605482304761558,"Site6",66.9541092,-53.57883581
30,1.1083709273183,30,"rsi001_SG_16_M",1991,-0.605401205506244,"Site6",66.9541092,-53.57883581
70,1.15829573934837,31,"rsi001_SG_16_M",1992,-0.603381834048921,"Site6",66.9541092,-53.57883581
50,1.22025062656642,32,"rsi001_SG_16_M",1993,-0.600875867059713,"Site6",66.9541092,-53.57883581
50,1.12561403508772,33,"rsi001_SG_16_M",1994,-0.604703751910542,"Site6",66.9541092,-53.57883581
90,1.25954887218045,34,"rsi001_SG_16_M",1995,-0.599286321655555,"Site6",66.9541092,-53.57883581
80,1.29443609022556,35,"rsi001_SG_16_M",1996,-0.597875194613088,"Site6",66.9541092,-53.57883581
40,1.46887218045113,36,"rsi001_SG_16_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
40,1.46887218045113,36,"rsi001_SG_16_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
40,1.46887218045113,36,"rsi001_SG_16_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
40,1.46887218045113,36,"rsi001_SG_16_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
130,1.43418546365915,37,"rsi001_SG_16_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
150,1.38345864661654,38,"rsi001_SG_16_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
80,1.29523809523809,39,"rsi001_SG_16_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
60,1.20781954887218,40,"rsi001_SG_16_M",2001,-0.601378682442661,"Site6",66.9541092,-53.57883581
90,1.06526315789474,41,"rsi001_SG_16_M",2002,-0.607144839495499,"Site6",66.9541092,-53.57883581
40,1.05082706766917,42,"rsi001_SG_16_M",2003,-0.607728754133761,"Site6",66.9541092,-53.57883581
60,1.09293233082707,43,"rsi001_SG_16_M",2004,-0.606025669772163,"Site6",66.9541092,-53.57883581
60,1.18235588972431,44,"rsi001_SG_16_M",2005,-0.602408642985151,"Site6",66.9541092,-53.57883581
50,1.17453634085213,45,"rsi001_SG_16_M",2006,-0.602724930080876,"Site6",66.9541092,-53.57883581
50,1.17213032581454,46,"rsi001_SG_16_M",2007,-0.602822249187253,"Site6",66.9541092,-53.57883581
90,1.11017543859649,47,"rsi001_SG_16_M",2008,-0.605328216176461,"Site6",66.9541092,-53.57883581
30,1.06406015037594,48,"rsi001_SG_16_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
30,1.06406015037594,48,"rsi001_SG_16_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
30,1.06406015037594,48,"rsi001_SG_16_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
30,1.06406015037594,48,"rsi001_SG_16_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
60,1.00671679197995,49,"rsi001_SG_16_M",2010,-0.609512937750673,"Site6",66.9541092,-53.57883581
80,0.943759398496241,50,"rsi001_SG_16_M",2011,-0.612059454367539,"Site6",66.9541092,-53.57883581
160,0.921904761904762,51,"rsi001_SG_16_M",2012,-0.612943436250463,"Site6",66.9541092,-53.57883581
240,2.63578947368421,64,"rsi001_SG_17_M",1983,-0.543619792807898,"Site6",66.9541092,-53.57883581
150,2.55639097744361,65,"rsi001_SG_17_M",1984,-0.54683132331834,"Site6",66.9541092,-53.57883581
120,2.38355889724311,66,"rsi001_SG_17_M",1985,-0.553822079126422,"Site6",66.9541092,-53.57883581
180,1.92200501253133,67,"rsi001_SG_17_M",1986,-0.572491127699748,"Site6",66.9541092,-53.57883581
140,1.76080200501253,68,"rsi001_SG_17_M",1987,-0.579011507827008,"Site6",66.9541092,-53.57883581
100,1.51378446115288,69,"rsi001_SG_17_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
100,1.51378446115288,69,"rsi001_SG_17_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
100,1.51378446115288,69,"rsi001_SG_17_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
100,1.51378446115288,69,"rsi001_SG_17_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
110,1.08551378446115,70,"rsi001_SG_17_M",1989,-0.606325737016826,"Site6",66.9541092,-53.57883581
160,1.10636591478697,71,"rsi001_SG_17_M",1990,-0.605482304761558,"Site6",66.9541092,-53.57883581
90,1.1083709273183,72,"rsi001_SG_17_M",1991,-0.605401205506244,"Site6",66.9541092,-53.57883581
180,1.15829573934837,73,"rsi001_SG_17_M",1992,-0.603381834048921,"Site6",66.9541092,-53.57883581
190,1.22025062656642,74,"rsi001_SG_17_M",1993,-0.600875867059713,"Site6",66.9541092,-53.57883581
270,1.12561403508772,75,"rsi001_SG_17_M",1994,-0.604703751910542,"Site6",66.9541092,-53.57883581
300,1.25954887218045,76,"rsi001_SG_17_M",1995,-0.599286321655555,"Site6",66.9541092,-53.57883581
230,1.29443609022556,77,"rsi001_SG_17_M",1996,-0.597875194613088,"Site6",66.9541092,-53.57883581
330,1.46887218045113,78,"rsi001_SG_17_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
330,1.46887218045113,78,"rsi001_SG_17_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
330,1.46887218045113,78,"rsi001_SG_17_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
330,1.46887218045113,78,"rsi001_SG_17_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
250,1.43418546365915,79,"rsi001_SG_17_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
170,1.38345864661654,80,"rsi001_SG_17_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
250,1.29523809523809,81,"rsi001_SG_17_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
160,1.20781954887218,82,"rsi001_SG_17_M",2001,-0.601378682442661,"Site6",66.9541092,-53.57883581
180,1.06526315789474,83,"rsi001_SG_17_M",2002,-0.607144839495499,"Site6",66.9541092,-53.57883581
140,1.05082706766917,84,"rsi001_SG_17_M",2003,-0.607728754133761,"Site6",66.9541092,-53.57883581
140,1.09293233082707,85,"rsi001_SG_17_M",2004,-0.606025669772163,"Site6",66.9541092,-53.57883581
140,1.18235588972431,86,"rsi001_SG_17_M",2005,-0.602408642985151,"Site6",66.9541092,-53.57883581
160,1.17453634085213,87,"rsi001_SG_17_M",2006,-0.602724930080876,"Site6",66.9541092,-53.57883581
130,1.17213032581454,88,"rsi001_SG_17_M",2007,-0.602822249187253,"Site6",66.9541092,-53.57883581
270,1.11017543859649,89,"rsi001_SG_17_M",2008,-0.605328216176461,"Site6",66.9541092,-53.57883581
250,1.06406015037594,90,"rsi001_SG_17_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
250,1.06406015037594,90,"rsi001_SG_17_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
250,1.06406015037594,90,"rsi001_SG_17_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
250,1.06406015037594,90,"rsi001_SG_17_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
230,1.00671679197995,91,"rsi001_SG_17_M",2010,-0.609512937750673,"Site6",66.9541092,-53.57883581
370,0.943759398496241,92,"rsi001_SG_17_M",2011,-0.612059454367539,"Site6",66.9541092,-53.57883581
480,0.921904761904762,93,"rsi001_SG_17_M",2012,-0.612943436250463,"Site6",66.9541092,-53.57883581
450,0.842706766917293,94,"rsi001_SG_17_M",2013,-0.616146856835374,"Site6",66.9541092,-53.57883581
160,0.874185463659148,95,"rsi001_SG_17_M",2014,-0.614873598526941,"Site6",66.9541092,-53.57883581
120,2.63578947368421,5,"rsi001_SG_18_M",1983,-0.543619792807898,"Site6",66.9541092,-53.57883581
60,2.55639097744361,6,"rsi001_SG_18_M",1984,-0.54683132331834,"Site6",66.9541092,-53.57883581
100,2.38355889724311,7,"rsi001_SG_18_M",1985,-0.553822079126422,"Site6",66.9541092,-53.57883581
140,1.92200501253133,8,"rsi001_SG_18_M",1986,-0.572491127699748,"Site6",66.9541092,-53.57883581
140,1.76080200501253,9,"rsi001_SG_18_M",1987,-0.579011507827008,"Site6",66.9541092,-53.57883581
160,1.51378446115288,10,"rsi001_SG_18_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
160,1.51378446115288,10,"rsi001_SG_18_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
160,1.51378446115288,10,"rsi001_SG_18_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
160,1.51378446115288,10,"rsi001_SG_18_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
240,1.08551378446115,11,"rsi001_SG_18_M",1989,-0.606325737016826,"Site6",66.9541092,-53.57883581
300,1.10636591478697,12,"rsi001_SG_18_M",1990,-0.605482304761558,"Site6",66.9541092,-53.57883581
80,1.1083709273183,13,"rsi001_SG_18_M",1991,-0.605401205506244,"Site6",66.9541092,-53.57883581
230,1.15829573934837,14,"rsi001_SG_18_M",1992,-0.603381834048921,"Site6",66.9541092,-53.57883581
180,1.22025062656642,15,"rsi001_SG_18_M",1993,-0.600875867059713,"Site6",66.9541092,-53.57883581
110,1.12561403508772,16,"rsi001_SG_18_M",1994,-0.604703751910542,"Site6",66.9541092,-53.57883581
60,1.25954887218045,17,"rsi001_SG_18_M",1995,-0.599286321655555,"Site6",66.9541092,-53.57883581
120,1.29443609022556,18,"rsi001_SG_18_M",1996,-0.597875194613088,"Site6",66.9541092,-53.57883581
40,1.46887218045113,19,"rsi001_SG_18_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
40,1.46887218045113,19,"rsi001_SG_18_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
40,1.46887218045113,19,"rsi001_SG_18_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
40,1.46887218045113,19,"rsi001_SG_18_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
100,1.43418546365915,20,"rsi001_SG_18_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
180,1.38345864661654,21,"rsi001_SG_18_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
60,1.29523809523809,22,"rsi001_SG_18_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
60,1.20781954887218,23,"rsi001_SG_18_M",2001,-0.601378682442661,"Site6",66.9541092,-53.57883581
40,1.06526315789474,24,"rsi001_SG_18_M",2002,-0.607144839495499,"Site6",66.9541092,-53.57883581
100,1.05082706766917,25,"rsi001_SG_18_M",2003,-0.607728754133761,"Site6",66.9541092,-53.57883581
40,1.09293233082707,26,"rsi001_SG_18_M",2004,-0.606025669772163,"Site6",66.9541092,-53.57883581
50,1.18235588972431,27,"rsi001_SG_18_M",2005,-0.602408642985151,"Site6",66.9541092,-53.57883581
40,1.17453634085213,28,"rsi001_SG_18_M",2006,-0.602724930080876,"Site6",66.9541092,-53.57883581
50,1.17213032581454,29,"rsi001_SG_18_M",2007,-0.602822249187253,"Site6",66.9541092,-53.57883581
70,1.11017543859649,30,"rsi001_SG_18_M",2008,-0.605328216176461,"Site6",66.9541092,-53.57883581
60,1.06406015037594,31,"rsi001_SG_18_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
60,1.06406015037594,31,"rsi001_SG_18_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
60,1.06406015037594,31,"rsi001_SG_18_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
60,1.06406015037594,31,"rsi001_SG_18_M",2009,-0.607193499048688,"Site6",66.9541092,-53.57883581
40,1.00671679197995,32,"rsi001_SG_18_M",2010,-0.609512937750673,"Site6",66.9541092,-53.57883581
30,0.943759398496241,33,"rsi001_SG_18_M",2011,-0.612059454367539,"Site6",66.9541092,-53.57883581
40,0.921904761904762,34,"rsi001_SG_18_M",2012,-0.612943436250463,"Site6",66.9541092,-53.57883581
50,0.842706766917293,35,"rsi001_SG_18_M",2013,-0.616146856835374,"Site6",66.9541092,-53.57883581
80,0.874185463659148,36,"rsi001_SG_18_M",2014,-0.614873598526941,"Site6",66.9541092,-53.57883581
80,0.88,37,"rsi001_SG_18_M",2015,-0.61463841068653,"Site6",66.9541092,-53.57883581
60,2.63578947368421,22,"rsi001_SG_20_M",1983,-0.543619792807898,"Site6",66.9541092,-53.57883581
40,2.55639097744361,23,"rsi001_SG_20_M",1984,-0.54683132331834,"Site6",66.9541092,-53.57883581
140,2.38355889724311,24,"rsi001_SG_20_M",1985,-0.553822079126422,"Site6",66.9541092,-53.57883581
230,1.92200501253133,25,"rsi001_SG_20_M",1986,-0.572491127699748,"Site6",66.9541092,-53.57883581
110,1.76080200501253,26,"rsi001_SG_20_M",1987,-0.579011507827008,"Site6",66.9541092,-53.57883581
130,1.51378446115288,27,"rsi001_SG_20_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
130,1.51378446115288,27,"rsi001_SG_20_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
130,1.51378446115288,27,"rsi001_SG_20_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
130,1.51378446115288,27,"rsi001_SG_20_M",1988,-0.589002936081716,"Site6",66.9541092,-53.57883581
150,1.08551378446115,28,"rsi001_SG_20_M",1989,-0.606325737016826,"Site6",66.9541092,-53.57883581
100,1.10636591478697,29,"rsi001_SG_20_M",1990,-0.605482304761558,"Site6",66.9541092,-53.57883581
70,1.1083709273183,30,"rsi001_SG_20_M",1991,-0.605401205506244,"Site6",66.9541092,-53.57883581
100,1.15829573934837,31,"rsi001_SG_20_M",1992,-0.603381834048921,"Site6",66.9541092,-53.57883581
80,1.22025062656642,32,"rsi001_SG_20_M",1993,-0.600875867059713,"Site6",66.9541092,-53.57883581
160,1.12561403508772,33,"rsi001_SG_20_M",1994,-0.604703751910542,"Site6",66.9541092,-53.57883581
70,1.25954887218045,34,"rsi001_SG_20_M",1995,-0.599286321655555,"Site6",66.9541092,-53.57883581
80,1.29443609022556,35,"rsi001_SG_20_M",1996,-0.597875194613088,"Site6",66.9541092,-53.57883581
80,1.46887218045113,36,"rsi001_SG_20_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
80,1.46887218045113,36,"rsi001_SG_20_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
80,1.46887218045113,36,"rsi001_SG_20_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
80,1.46887218045113,36,"rsi001_SG_20_M",1997,-0.590819559400754,"Site6",66.9541092,-53.57883581
270,1.43418546365915,37,"rsi001_SG_20_M",1998,-0.592222576517689,"Site6",66.9541092,-53.57883581
270,1.38345864661654,38,"rsi001_SG_20_M",1999,-0.594274387677138,"Site6",66.9541092,-53.57883581
210,1.29523809523809,39,"rsi001_SG_20_M",2000,-0.597842754910962,"Site6",66.9541092,-53.57883581
